IP,Timestamp,HTTP_Method,URL,HTTP_Status,User_Agent,Referrer,Request_Size_Bytes,Response_Size_Bytes,Session_ID,City
186.186.225.84,2024-03-15 21:10:47,POST,/login,500,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/18.0.868.0 Safari/531.2",https://murphy.com/,1677,3022,0a810aa9-549d-4665-b481-a08358b2f066,İstanbul
198.156.204.167,2024-03-13 06:10:07,DELETE,/home,500,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.1),https://fuentes.com/,376,1361,0bb135e6-4711-48ba-95b0-c2f43815fa24,İstanbul
213.170.49.219,2024-04-16 22:49:13,GET,/checkout,500,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/24.0.867.0 Safari/531.0",https://cross.com/,1344,3063,15e373f1-c678-4f11-958e-47021bf57c99,İstanbul
16.189.197.53,2024-03-23 05:59:56,POST,/products,404,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.39.4 (KHTML, like Gecko) Version/5.0.2 Safari/532.39.4",http://www.francis-wood.org/,235,1244,7843d94e-58b5-4b9c-bd40-880b977766c0,New York
193.75.166.81,2024-08-20 03:14:36,GET,/products,403,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.1),http://foster.com/,1577,3298,080bebff-a43f-4fcb-92bc-5f284be25213,Edirne
172.112.18.31,2024-06-27 01:15:48,POST,/blog,301,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.11.7 (KHTML, like Gecko) Version/5.0.1 Safari/535.11.7",http://baker.com/,377,4963,b432d7e7-8063-4870-9a97-ba5e1b69dde3,Diyarbakır
104.123.156.230,2024-04-04 13:13:28,PUT,/contact,301,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; mni-IN) AppleWebKit/531.21.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.21.5",https://www.hicks-campos.info/,336,2749,8ff484e9-0258-4ef6-97b1-b24609eef956,İzmir
198.152.127.239,2024-07-06 12:56:54,POST,/checkout,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_7; rv:1.9.6.20) Gecko/8779-05-19 16:37:18 Firefox/9.0,https://gilbert.biz/,1076,2312,614d55cf-e338-45ed-b828-e0722401cb6c,Diyarbakır
89.103.200.220,2024-07-23 16:19:01,GET,/profile,404,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.0),http://www.martinez.com/,831,1636,024fc0bd-c858-4501-8f36-0e522622a031,Antalya
196.185.177.127,2024-02-25 22:20:30,DELETE,/signup,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.1),http://www.banks-rollins.com/,1694,3899,f2058aa7-4f46-4a37-926f-071f1954a4d9,Londra
183.186.184.207,2024-01-25 19:55:51,GET,/home,404,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_1; rv:1.9.4.20) Gecko/6284-06-26 15:23:24 Firefox/12.0,http://reeves.com/,1212,1213,3fe7ab7d-8fd7-4c43-9993-518f752398a3,Ankara
43.179.177.117,2024-03-28 13:58:28,PUT,/products,200,"Mozilla/5.0 (Windows 95) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/45.0.888.0 Safari/533.2",http://www.gill-brown.com/,569,4750,6bdacf3a-0aea-40ec-a6ea-186fe47da993,İstanbul
43.58.50.194,2024-04-01 20:41:00,DELETE,/cart,500,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/16.3a8283.0 Mobile/54D944 Safari/532.0",https://lewis.com/,674,1019,4260de8c-f65e-4a0f-bf5f-f761360c7d48,İzmir
52.156.150.26,2024-08-01 22:44:19,PUT,/contact,403,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ps-AF) AppleWebKit/534.50.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.50.4",http://www.wilkins.biz/,912,4239,a5a9df85-75e8-44b5-be2a-9b813080dd74,Edirne
183.118.115.17,2024-07-02 23:41:35,GET,/products,500,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_6 rv:6.0; tcy-IN) AppleWebKit/531.46.6 (KHTML, like Gecko) Version/5.1 Safari/531.46.6",http://lyons-saunders.net/,588,263,64a78932-9788-411f-aa32-6c4238937ed8,Konya
206.49.79.127,2024-06-25 04:01:45,PUT,/search,500,Opera/9.25.(X11; Linux i686; ha-NG) Presto/2.9.165 Version/12.00,https://www.gomez.com/,1701,4491,c65849d9-28d0-465b-8f76-8766ea1370c8,Bursa
173.202.84.11,2024-05-14 04:48:04,PUT,/blog,404,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.0),https://robinson.com/,647,502,68210dcd-bf6b-4bc6-a150-3434cae1886e,Konya
159.134.23.135,2024-08-13 12:02:25,PUT,/profile,403,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/6080-11-28 06:46:49 Firefox/3.6.14,https://www.burnett-mckee.info/,1835,2993,ede9967d-8d65-4ce7-8758-278530bd6ffe,Konya
169.197.107.2,2024-04-11 02:25:59,GET,/services,403,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_9 rv:3.0; crh-UA) AppleWebKit/535.8.2 (KHTML, like Gecko) Version/5.1 Safari/535.8.2",http://keller.com/,1987,824,0c65ea64-36b3-4789-80aa-a03c651f3eed,New York
69.29.114.128,2024-01-21 02:13:53,PUT,/search,500,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ka-GE) AppleWebKit/533.44.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.44.2",http://www.edwards.com/,1183,332,1a006d9e-6442-41d8-9072-a64ea5f51a58,Berlin
207.131.208.120,2024-02-16 04:38:06,DELETE,/home,500,Mozilla/5.0 (Android 4.3.1; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0,http://www.johnson.biz/,1817,3023,1e140aed-98ec-4ad8-adbe-fbd1bf9dfeaf,Adana
209.233.247.1,2024-05-02 11:58:54,POST,/checkout,403,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.37.5 (KHTML, like Gecko) Version/5.0.5 Safari/532.37.5",http://www.harris.com/,1792,672,8c8ecca0-e625-46ab-b0c2-30f122af9b62,Berlin
205.118.42.82,2024-01-03 11:58:06,PUT,/services,403,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/9.1h2852.0 Mobile/05X544 Safari/535.1",http://www.harris-anderson.info/,1575,2851,2de2e56e-13b2-48dc-8f78-06fad7800e0d,Paris
215.116.161.48,2024-07-28 00:52:15,GET,/search,404,Mozilla/5.0 (Windows NT 5.0; niu-NU; rv:1.9.1.20) Gecko/2491-02-26 17:59:32 Firefox/3.8,http://walton.com/,384,2162,2cab38e8-5743-4bd5-902b-31a9017a7a10,Edirne
36.157.191.228,2024-08-08 02:36:16,GET,/blog,500,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3 rv:6.0; ber-DZ) AppleWebKit/534.25.2 (KHTML, like Gecko) Version/5.0 Safari/534.25.2",https://bryan.com/,1083,697,ede1ecec-1937-42ad-b49e-a7a5b80b2ebc,Paris
209.79.246.253,2024-04-05 14:23:06,POST,/home,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; es-GT) AppleWebKit/532.7.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.7.5",https://collins.org/,560,1237,672d2c0c-c1ad-4de1-bb69-97f8659e203f,Tokyo
214.244.254.87,2024-02-23 05:00:02,PUT,/home,404,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.2.3 (KHTML, like Gecko) Version/4.1 Safari/531.2.3",http://www.gutierrez-schultz.com/,1907,2279,12a56cf6-aa1b-46b5-b27a-83e5d9132dac,Adana
51.191.185.151,2024-05-13 04:02:02,PUT,/blog,500,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.41.1 (KHTML, like Gecko) Version/4.0.1 Safari/532.41.1",https://riley.com/,1654,4464,b3fcb834-bdab-4609-9b70-170eede5d130,Diyarbakır
180.81.189.147,2024-07-16 03:07:39,POST,/services,301,Mozilla/5.0 (Windows NT 4.0; ur-IN; rv:1.9.0.20) Gecko/2808-12-16 06:17:40 Firefox/3.6.14,https://www.ferguson.org/,460,3820,c9249ef7-c851-45d3-9538-386e1e3edf50,Bursa
55.107.235.166,2024-06-29 19:00:33,POST,/login,500,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/14.0.821.0 Safari/532.2",http://www.turner-jones.com/,278,2942,74ca9386-daeb-4cee-a1b5-d1872c9c7b03,İstanbul
214.83.135.124,2024-05-27 18:53:43,POST,/about,200,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/37.0.868.0 Safari/531.2",https://blackburn-kelley.net/,1458,4959,05de7771-dffb-4f24-8a96-0312265e16a0,Paris
202.80.147.206,2024-02-13 00:04:16,POST,/contact,301,Opera/8.56.(Windows 98; ml-IN) Presto/2.9.181 Version/10.00,https://www.green.biz/,350,2767,affe2ccc-aadf-423d-bbee-7bbc172e0275,Adana
121.165.70.192,2024-07-27 10:46:05,PUT,/profile,403,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_8 rv:4.0; uz-UZ) AppleWebKit/534.48.5 (KHTML, like Gecko) Version/5.0.2 Safari/534.48.5",http://www.garrett.com/,1978,493,ceb3d87d-0f51-4241-afe4-78ee360bff20,Gaziantep
96.253.35.26,2024-05-15 02:31:27,GET,/services,200,Opera/9.10.(Windows NT 6.1; rw-RW) Presto/2.9.181 Version/11.00,https://dixon.biz/,1451,490,05ca2cc6-b709-4a89-afd1-0da3da0d8e3d,Londra
16.137.237.222,2024-03-20 04:07:41,GET,/search,301,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.1),https://rosales.com/,444,3827,326dc658-b47e-4d0d-882f-e68d8b732580,New York
203.241.229.255,2024-02-09 06:46:33,POST,/signup,500,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/13.0.887.0 Safari/531.1",http://www.cox.biz/,853,2121,d731526d-bae6-4885-b828-033b7ec8177f,İstanbul
219.99.98.139,2024-04-07 08:24:48,PUT,/blog,301,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),https://lewis-walter.net/,1033,708,6de824df-a276-446e-8982-b4361be4dec0,Adana
202.49.61.179,2024-03-09 16:57:49,POST,/home,404,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/17.2e7117.0 Mobile/83F699 Safari/535.1",https://www.clark.com/,1194,4908,375a4581-c875-4065-9f23-ba31b596bc69,Diyarbakır
143.150.237.106,2024-05-13 19:47:32,PUT,/cart,404,"Mozilla/5.0 (Linux; Android 7.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/29.0.876.0 Safari/535.2",http://www.russell-clements.org/,1658,3138,5d737065-92a1-4f4f-94f4-714a126b6611,New York
72.230.165.113,2024-08-02 06:37:34,DELETE,/blog,404,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/32.0.809.0 Safari/535.1",http://smith-marsh.com/,183,1889,c5ad8d47-bbaf-464f-926b-b6c2dd954d7f,Ankara
114.93.204.122,2024-05-25 03:23:38,POST,/login,404,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.1),https://wilson.com/,445,2277,de658c21-0c79-4e31-b254-ee240ef02472,Bursa
63.253.133.156,2024-05-31 11:10:14,GET,/checkout,404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1 rv:2.0; fil-PH) AppleWebKit/531.6.1 (KHTML, like Gecko) Version/4.0.5 Safari/531.6.1",http://www.jones.com/,1067,3826,fdf949c0-38e2-4572-9cf7-ddf8dccd35a0,Paris
81.91.142.82,2024-05-03 00:30:39,PUT,/signup,500,Mozilla/5.0 (Android 2.3.3; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,https://www.baker-flowers.biz/,1407,2954,ec42b300-123a-4a56-bebc-946f1133e87a,Adana
214.141.110.168,2024-03-28 19:30:07,PUT,/about,500,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2 rv:6.0; li-NL) AppleWebKit/533.45.6 (KHTML, like Gecko) Version/5.0.3 Safari/533.45.6",http://nelson.com/,1594,3110,7e0c8a5a-e0ad-4079-b1e4-a279d79b3da6,Berlin
176.88.210.90,2024-06-23 07:49:45,DELETE,/services,500,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/42.0.854.0 Safari/532.0",https://www.lowery.com/,1289,4233,ae73f3d5-4012-4f55-a6de-36a43860381f,New York
218.127.9.122,2024-01-13 16:24:24,DELETE,/blog,200,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.0),https://www.fernandez-mcdonald.net/,109,4994,b8c71bde-63d9-4e32-b34c-d29074b1ed5c,Paris
38.3.129.129,2024-08-04 23:45:18,DELETE,/products,403,Opera/9.26.(Windows 98; Win 9x 4.90; lg-UG) Presto/2.9.170 Version/11.00,https://www.hunt.com/,1265,228,493e35c0-086c-4968-bf5d-de47ac7e2fb9,Konya
154.213.54.31,2024-04-25 08:49:44,DELETE,/home,301,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.1),http://www.contreras.com/,1898,4827,2990edd1-ba42-4a80-9985-9f9101b072e4,Gaziantep
168.202.152.5,2024-08-16 17:34:05,GET,/about,500,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8 rv:3.0; nl-NL) AppleWebKit/532.6.1 (KHTML, like Gecko) Version/4.0.4 Safari/532.6.1",http://www.blevins-jacobs.biz/,1891,2436,802f6c65-d665-4543-b6d4-83d87a794519,Londra
51.83.107.196,2024-01-16 13:00:25,DELETE,/contact,500,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.1),https://walker.org/,1944,3619,20df03f1-5bc8-4617-aed3-0c8c41941101,İstanbul
168.106.101.185,2024-05-31 22:47:29,GET,/home,301,"Mozilla/5.0 (Windows 95) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/35.0.896.0 Safari/534.1",http://reynolds.info/,1135,3929,9d898b21-f1b7-4e7a-8353-26746e7f6c7b,Tokyo
192.74.255.207,2024-04-08 14:47:33,DELETE,/signup,403,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.0),https://www.wang-reeves.com/,1355,2607,f2aee807-f066-48d1-99a0-4fb4fd603877,New York
190.124.242.63,2024-07-01 23:11:07,DELETE,/home,403,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0),https://www.turner.com/,1433,2084,87787981-edeb-4ead-aa8b-0f4659aece31,Antalya
118.82.201.63,2024-08-20 11:42:57,DELETE,/contact,404,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/4229-06-19 05:53:30 Firefox/3.6.17,https://bullock.org/,1000,3455,379b4296-b2c0-4dfb-bb19-21ca27ee3394,Tokyo
41.159.223.248,2024-05-22 08:14:36,GET,/home,200,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/47.0.824.0 Safari/534.2",http://www.orr-gardner.com/,228,1522,64566ed1-51d0-4293-8ca1-42fede6a162b,Ankara
215.103.83.238,2024-04-09 17:00:38,DELETE,/checkout,500,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.1),http://www.hinton.net/,805,1504,7e832dc9-2136-44e8-bfc0-fdbcea19c8eb,Bursa
41.121.251.129,2024-03-15 11:03:28,DELETE,/signup,404,"Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/19.0.838.0 Safari/532.1",https://www.lane.org/,295,1415,3006c10c-2aac-4c80-a178-fc7d63e7d0a1,Londra
15.229.92.210,2024-01-18 07:51:13,GET,/contact,200,Mozilla/5.0 (Windows 98; am-ET; rv:1.9.2.20) Gecko/2168-05-18 04:20:04 Firefox/3.8,http://www.shelton-swanson.info/,1912,2351,734ba403-c335-43a0-bfb4-0e38aa005a1c,İzmir
217.36.152.170,2024-06-09 22:21:38,GET,/about,301,Opera/8.23.(Windows NT 5.2; fi-FI) Presto/2.9.189 Version/10.00,http://www.lopez.com/,417,2558,9a037b6b-d89b-48f0-ae84-286d84d73aaf,Antalya
200.205.15.222,2024-03-31 20:18:54,GET,/products,301,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_7 rv:2.0; tcy-IN) AppleWebKit/535.20.6 (KHTML, like Gecko) Version/4.1 Safari/535.20.6",http://hughes.com/,1728,1595,cc952250-1796-4546-b92b-7db3c4cca93c,Gaziantep
51.135.249.135,2024-08-15 10:46:06,GET,/blog,301,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/10.5h9199.0 Mobile/36G384 Safari/533.1",https://www.allen.biz/,114,1217,547792ac-eb0d-4358-897c-cc307ac5b3ce,Berlin
158.241.177.47,2024-03-27 08:53:18,DELETE,/checkout,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/12.8o4881.0 Mobile/45U326 Safari/534.2",http://perry.org/,1237,4865,9c50b0b6-a3bb-4673-b46e-098d0c15461f,Konya
207.252.115.185,2024-07-27 12:49:33,GET,/signup,403,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.1),https://bailey.net/,1635,4345,bb3e0d30-4a37-4a23-b03e-c75ea3c8a47b,Bursa
101.218.174.57,2024-07-25 07:11:15,PUT,/checkout,200,Opera/9.83.(X11; Linux i686; mni-IN) Presto/2.9.161 Version/11.00,http://garcia.com/,1827,3192,3104c51e-466b-43da-8a38-f656212090c3,Berlin
134.141.240.24,2024-08-19 12:20:14,PUT,/checkout,403,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0),https://www.sandoval-owens.info/,1642,2717,6f0443de-0c67-44a4-b9f4-cb0ec8c92809,Ankara
137.225.59.237,2024-01-03 00:15:19,POST,/signup,301,Opera/8.13.(Windows CE; te-IN) Presto/2.9.176 Version/11.00,http://www.branch.biz/,1227,686,84bb3c00-552b-4c59-8a19-9040940ac8ec,Antalya
163.169.46.99,2024-03-19 10:01:23,POST,/cart,404,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4552-07-08 08:49:24 Firefox/3.6.18,https://martinez.info/,1134,4363,d70fb008-6fb4-4ac3-9c2b-345809b20ae0,Berlin
206.201.224.242,2024-02-08 21:10:28,POST,/login,301,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_4) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/59.0.867.0 Safari/531.1",https://scott.com/,975,3733,b41707cd-290f-434a-852c-23650405ff13,Ankara
166.251.57.160,2024-03-26 05:21:20,PUT,/login,404,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_3 rv:4.0; ig-NG) AppleWebKit/532.22.2 (KHTML, like Gecko) Version/5.0.3 Safari/532.22.2",https://www.mitchell-diaz.org/,1815,2111,ad4f2da5-d1c7-4f6e-a379-90d708e2c6d2,Ankara
58.125.106.110,2024-07-12 07:01:29,DELETE,/search,500,Opera/8.37.(Windows NT 6.2; gd-GB) Presto/2.9.173 Version/12.00,https://www.ellis.com/,519,1484,933de26f-e950-4647-8837-9b48aa01380a,Gaziantep
116.122.241.98,2024-06-12 01:49:46,PUT,/home,404,Opera/8.41.(Windows NT 10.0; hy-AM) Presto/2.9.164 Version/12.00,https://www.johnson-velazquez.com/,111,1201,ce998067-d445-4cfb-b158-6c609ef1b3ce,Konya
202.28.107.83,2024-05-10 05:45:33,DELETE,/blog,403,Opera/9.85.(X11; Linux i686; niu-NZ) Presto/2.9.174 Version/11.00,http://scott.net/,621,4837,11628414-145c-4c29-ab09-3a49de835020,Ankara
48.17.9.97,2024-05-16 22:47:10,GET,/signup,404,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.0),http://www.mcgee.net/,759,2149,10b18e73-ecfa-4198-854e-c83bfe152bd0,Ankara
57.150.148.142,2024-02-12 22:56:07,GET,/products,404,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1 rv:6.0; wae-CH) AppleWebKit/531.21.6 (KHTML, like Gecko) Version/4.0 Safari/531.21.6",http://www.jackson-johnson.info/,676,4358,1bf121d7-3e56-466c-8ce9-1f042fd2d0a0,Paris
144.27.83.105,2024-05-26 10:23:20,DELETE,/products,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/4.1),http://allen.com/,1739,290,ed37aac3-2218-4508-a3b5-bc35a807430e,Diyarbakır
43.34.129.224,2024-01-09 18:23:41,POST,/blog,301,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_9; rv:1.9.3.20) Gecko/9885-05-01 10:33:13 Firefox/3.6.15,https://thomas.com/,1083,366,86763bf2-5d8f-45af-90d9-e1e0c41ba529,Konya
162.168.192.160,2024-04-16 16:09:31,DELETE,/products,301,Opera/9.32.(Windows NT 5.1; an-ES) Presto/2.9.171 Version/12.00,http://www.ramos.com/,889,1987,fbcdf0be-b81b-4123-a5cd-5bcfd9fef619,İstanbul
211.67.59.176,2024-08-03 14:55:56,POST,/home,404,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/45.0.820.0 Safari/536.1",https://www.jones-lee.org/,1089,1134,af1e6be4-376b-4047-a956-c308b41a3a99,Tokyo
188.42.24.6,2024-05-07 11:05:26,DELETE,/contact,301,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.1),https://www.nelson-jimenez.biz/,849,653,da836395-98dc-4318-a1a8-c0ecaf6142ba,Paris
79.45.5.130,2024-02-11 23:40:53,POST,/blog,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.0),https://contreras-romero.com/,1989,2310,c8ad0935-d569-4b78-b083-85ae1eda414c,Berlin
186.233.221.140,2024-03-15 02:39:11,GET,/about,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_9) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/16.0.861.0 Safari/532.1",http://brennan-hunt.com/,1251,667,909f38d9-22f2-4c45-9d8b-a8a2980b1bb5,Londra
11.185.28.249,2024-06-03 09:18:01,DELETE,/signup,403,Mozilla/5.0 (Android 5.1; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0,https://henry-martin.com/,1580,3612,9e1ac8a1-3688-4db0-ba28-da9f44b1440b,Antalya
42.127.153.176,2024-05-31 22:52:38,GET,/profile,200,"Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/17.0.898.0 Safari/535.2",https://www.perez-sharp.biz/,993,2578,7103fd59-fd82-4767-a9d9-28e82c85da46,Londra
147.253.170.147,2024-02-04 03:10:35,POST,/profile,500,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_2 rv:3.0; ga-IE) AppleWebKit/533.22.6 (KHTML, like Gecko) Version/5.1 Safari/533.22.6",http://hammond.com/,552,4427,0bb2b14a-0776-4a8b-a6e6-c6a870aad744,Berlin
15.104.188.27,2024-07-19 02:38:12,PUT,/products,500,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ss-ZA) AppleWebKit/532.40.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.40.6",http://www.nunez.biz/,1343,353,76dbfdae-daec-45b7-8596-5cafa15a92af,Adana
20.139.45.95,2024-04-27 02:37:11,PUT,/services,404,"Mozilla/5.0 (Linux; Android 3.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/20.0.885.0 Safari/535.0",http://www.mcdonald.com/,1871,3420,9947a1e7-92a3-46d4-aca6-243c40752a82,Edirne
208.129.175.185,2024-02-24 12:22:21,GET,/profile,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ga-IE) AppleWebKit/534.10.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.10.5",https://allen.org/,350,4805,7513c814-67be-4157-9c12-406ff8e9343e,İstanbul
213.177.252.128,2024-01-04 01:22:01,DELETE,/contact,404,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.0),http://collins.com/,873,4289,f2b92653-6716-4485-bb40-831118d3b82c,İstanbul
194.132.61.23,2024-03-26 09:41:18,DELETE,/about,404,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/58.0.881.0 Safari/535.2",http://www.reed.org/,1728,1396,c8e7aff9-3974-4e92-a3e2-8fa5d242bc8a,Diyarbakır
144.80.177.12,2024-02-15 02:10:51,DELETE,/profile,301,Opera/9.29.(X11; Linux i686; cv-RU) Presto/2.9.185 Version/11.00,https://bowman.net/,1905,3151,f7329255-1037-4238-b615-9d430f29843b,Konya
133.28.134.138,2024-01-24 19:32:51,DELETE,/search,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4; rv:1.9.4.20) Gecko/7765-09-13 10:20:38 Firefox/3.6.13,http://www.king-bell.com/,289,3583,1eb146fc-3aab-452d-8d6d-657c2c707b9f,Londra
62.160.122.21,2024-04-11 04:47:36,DELETE,/signup,403,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; mag-IN) AppleWebKit/535.13.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6535.13.6",http://coleman.org/,671,2389,10b20d41-2b9e-436a-a7bb-81336097a437,Edirne
204.155.221.159,2024-04-14 02:30:05,DELETE,/login,404,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/58.0.888.0 Safari/536.2",http://www.klein.com/,1667,2891,e0f2abcd-9183-46e9-85f0-7dbbf27427cd,Edirne
111.73.147.38,2024-04-06 19:37:44,POST,/contact,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ak-GH) AppleWebKit/532.28.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.28.4",http://rodriguez-harrington.net/,497,1889,ddde6fb3-8a4c-4705-8390-449e0f5cbcdb,Edirne
209.11.156.84,2024-03-30 10:33:36,PUT,/products,403,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_8) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/46.0.832.0 Safari/534.2",http://www.vargas.com/,505,4189,55fd42f2-375f-4dd6-8399-e119025c0f09,Paris
180.37.234.191,2024-04-29 18:09:45,GET,/contact,500,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.3.1 (KHTML, like Gecko) Version/5.0 Safari/531.3.1",https://www.ross.org/,1586,1651,541052d6-c497-4beb-8238-f65439e2d751,Paris
